client_id,full_name,document_id,phone,email,preferred_channel,created_at,status
857,silvain searchfield,877690252,+2288004156,ssearchfieldns@usa.gov,phone,2018-10-23,churned
858,ruthann witcomb,674697443,+3643869696,rwitcombnt@360.cn,email,2021-10-02,trial_customer
859,prent padley,271622263,+8584972037,ppadleynu@newsvine.com,whatsapp,2020-04-11,churned
860,jarrett burnsides,531820974,+7028051761,jburnsidesnv@feedburner.com,whatsapp,2020-07-29,churned
861,otis bewlay,596968528,+1658910099,obewlaynw@fc2.com,email,2023-09-17,potential_lead
862,donnell robertz,524925467,+6288669691,drobertznx@ning.com,phone,2020-04-23,former_client
863,mari hadaway,151243719,+2119231254,mhadawayny@dot.gov,whatsapp,2024-08-11,trial_customer
864,neill cleal,338849235,+2406368725,nclealnz@uol.com.br,email,2019-06-30,potential_lead
865,curtis collibear,425666575,+8754824104,ccollibearo0@ask.com,phone,2023-03-15,churned
866,cary michelmore,288102351,+7785419827,cmichelmoreo1@uiuc.edu,email,2023-03-04,churned
867,harriott crottagh,559075841,+9444631442,hcrottagho2@youtu.be,email,2023-01-19,former_client
868,rayshell waine,122684541,+7528629824,rwaineo3@nps.gov,whatsapp,2024-06-16,active_client
869,brittany tollfree,722339270,+8996636429,btollfreeo4@nsw.gov.au,phone,2021-10-14,churned
870,pryce colam,877457459,+9261349453,pcolamo5@topsy.com,whatsapp,2018-05-07,active_client
871,randi panter,800064201,+7649231910,rpantero6@squarespace.com,phone,2021-11-29,potential_lead
872,bear chadburn,782243595,+9828489883,bchadburno7@sun.com,email,2026-04-05,churned
873,florina dyzart,224795198,+6206238061,fdyzarto8@spotify.com,email,2019-04-25,churned
874,cyb ivanshintsev,638666030,+6826471014,civanshintsevo9@prnewswire.com,whatsapp,2025-07-21,active_client
875,wake o'corrigane,477552184,+4566700119,wocorriganeoa@adobe.com,whatsapp,2022-02-21,former_client
876,celinda gamlin,741919479,+4146897474,cgamlinob@com.com,phone,2021-06-29,trial_customer
877,nancee rewcassell,781824022,+5675347235,nrewcasselloc@freewebs.com,phone,2024-12-01,potential_lead
878,sigismond colley,770445854,+4255602312,scolleyod@exblog.jp,phone,2019-06-07,former_client
879,tanya chapiro,674718229,+1957470779,tchapirooe@harvard.edu,whatsapp,2025-12-07,potential_lead
880,salmon wilgar,294511143,+3467339280,swilgarof@meetup.com,whatsapp,2024-10-27,former_client
881,bree grigorini,312381844,+1219699733,bgrigoriniog@tripod.com,email,2024-02-10,trial_customer
882,marc fooks,852579616,+1614521227,mfooksoh@so-net.ne.jp,whatsapp,2025-12-21,churned
883,amargo garley,227227917,+1332203982,agarleyoi@lycos.com,phone,2024-03-08,trial_customer
884,morrie lackington,658268420,+6663999421,mlackingtonoj@nymag.com,whatsapp,2024-05-29,trial_customer
885,thom lorand,372214141,+7585671509,tlorandok@opensource.org,phone,2018-06-12,former_client
886,cindy tall,552417294,+3945811114,ctallol@cbc.ca,whatsapp,2018-05-29,churned
887,paxon mcdunlevy,757865522,+6498683077,pmcdunlevyom@un.org,whatsapp,2021-03-15,churned
888,emery belfit,340506596,+7791528391,ebelfiton@desdev.cn,phone,2023-10-23,potential_lead
889,rheba dearden,238716781,+5965323119,rdeardenoo@vimeo.com,whatsapp,2025-05-09,potential_lead
890,ealasaid carn,674986544,+4517766184,ecarnop@1688.com,email,2023-01-02,trial_customer
891,araldo macpherson,428937487,+7391250845,amacphersonoq@bing.com,whatsapp,2023-07-31,potential_lead
892,sunny endersby,594914277,+2879181181,sendersbyor@prweb.com,phone,2020-05-28,churned
893,gottfried rains,564662835,+9824710244,grainsos@businesswire.com,email,2019-09-11,churned
894,jaymie havesides,568243899,+1364851734,jhavesidesot@yellowpages.com,phone,2018-10-27,active_client
895,abe de bruijne,326013366,+1451787502,adeou@harvard.edu,whatsapp,2022-12-14,churned
896,sigismundo curragh,806801927,+7209997514,scurraghov@pcworld.com,whatsapp,2024-09-12,potential_lead
897,morly close,317968662,+1582753793,mcloseow@foxnews.com,phone,2021-08-03,active_client
898,darcy deniscke,674824550,+3382952884,ddenisckeox@wufoo.com,whatsapp,2023-09-11,churned
899,ellyn clewarth,806278407,+5732817159,eclewarthoy@sohu.com,phone,2022-11-01,trial_customer
900,salvatore smaling,513732885,+4784103810,ssmalingoz@mail.ru,email,2026-08-31,churned
901,osbert howen,787242503,+7341385112,ohowenp0@clickbank.net,phone,2020-04-27,active_client
902,johan slaght,510090088,+8564350631,jslaghtp1@jiathis.com,whatsapp,2021-02-20,churned
903,fred catonne,571792579,+7571690597,fcatonnep2@bloomberg.com,email,2019-10-09,loyal_customer
904,wallas sichardt,473369995,+1434991114,wsichardtp3@discuz.net,whatsapp,2025-10-02,loyal_customer
905,joyann kimbley,628932051,+6186502558,jkimbleyp4@unesco.org,phone,2021-01-01,active_client
906,victoir dudenie,468176657,+6827234180,vdudeniep5@cornell.edu,phone,2023-01-11,potential_lead
907,albertine bumford,561233330,+9643798485,abumfordp6@sohu.com,phone,2024-12-30,potential_lead
908,christopher ciementini,209411705,+7269200041,cciementinip7@storify.com,email,2026-02-22,former_client
909,bruis snelgrove,448445684,+5475512738,bsnelgrovep8@canalblog.com,email,2024-05-27,potential_lead
910,odette miller,701164585,+4032531405,omillerp9@sciencedaily.com,phone,2021-02-09,loyal_customer
911,maddie quaif,453183217,+9316530951,mquaifpa@accuweather.com,email,2025-08-13,former_client
912,garrek gonnelly,261351332,+2415264856,ggonnellypb@vk.com,phone,2023-06-07,churned
913,inglebert elsby,124461848,+9519011212,ielsbypc@newyorker.com,email,2021-11-05,former_client
914,humfried krochmann,781011656,+2734922298,hkrochmannpd@discovery.com,whatsapp,2018-08-04,potential_lead
915,pen smooth,719501812,+5207640676,psmoothpe@boston.com,whatsapp,2021-06-11,active_client
916,joycelin abella,860507787,+7726869707,jabellapf@trellian.com,whatsapp,2026-05-09,former_client
917,clayborn arnaudon,110967954,+3654875236,carnaudonpg@seattletimes.com,whatsapp,2018-05-24,potential_lead
918,marcy tregensoe,106068750,+6806872944,mtregensoeph@storify.com,whatsapp,2026-02-24,loyal_customer
919,inglebert mcalroy,742450997,+6075823673,imcalroypi@wp.com,whatsapp,2026-04-28,churned
920,lenee duchant,583122876,+1581549116,lduchantpj@thetimes.co.uk,email,2022-02-03,potential_lead
921,valerye erat,166279511,+2179062818,veratpk@walmart.com,email,2024-01-19,loyal_customer
922,osbourn kember,264845306,+8565628991,okemberpl@pinterest.com,phone,2019-01-26,active_client
923,julee daintrey,234408327,+3135590167,jdaintreypm@apple.com,phone,2020-05-19,former_client
924,cullin leven,843497388,+5562852157,clevenpn@dedecms.com,email,2021-11-12,potential_lead
925,celesta salt,143243701,+4079381126,csaltpo@creativecommons.org,email,2020-09-13,loyal_customer
926,cindy shillum,856743100,+5623346164,cshillumpp@wisc.edu,whatsapp,2019-02-04,churned
927,ruth loxly,641429913,+3717886480,rloxlypq@baidu.com,phone,2023-12-06,potential_lead
928,abie gidley,371087175,+4262928769,agidleypr@dedecms.com,whatsapp,2025-02-14,churned
929,betteanne cobb,312605062,+9706538267,bcobbps@springer.com,whatsapp,2025-04-28,potential_lead
930,freida rajchert,133512132,+6736565656,frajchertpt@theatlantic.com,email,2024-05-14,trial_customer
931,trumann jeandet,267692971,+6414441760,tjeandetpu@disqus.com,phone,2018-07-03,loyal_customer
932,sela hairesnape,602495665,+1168808336,shairesnapepv@ibm.com,email,2025-11-29,active_client
933,ruthie pressdee,832285151,+8401194988,rpressdeepw@facebook.com,phone,2020-11-15,former_client
934,rebe recke,654681707,+3631886542,rreckepx@buzzfeed.com,whatsapp,2024-08-17,trial_customer
935,kerwinn huey,355913729,+7828408729,khueypy@rambler.ru,phone,2023-10-17,loyal_customer
936,gustavo wanne,457581265,+4826001665,gwannepz@blogger.com,phone,2020-09-15,former_client
937,stacie signori,299832206,+9103439773,ssignoriq0@redcross.org,email,2025-11-17,potential_lead
938,natalya dodd,248952717,+7339108566,ndoddq1@ehow.com,email,2023-11-26,trial_customer
939,case antill,400572321,+4236176284,cantillq2@pcworld.com,email,2018-12-29,former_client
940,webster undrell,653717371,+5004736478,wundrellq3@lycos.com,phone,2025-06-28,former_client
941,fredericka shepheard,672636318,+3769558813,fshepheardq4@gravatar.com,whatsapp,2021-08-07,former_client
942,bert moens,471660222,+5656662811,bmoensq5@phoca.cz,phone,2025-09-20,loyal_customer
943,garwood o'dowling,402474844,+4815630125,godowlingq6@symantec.com,phone,2020-10-10,churned
944,eada sandes,659654864,+2058784043,esandesq7@sun.com,email,2024-05-16,active_client
945,vince catherine,264969525,+7073331718,vcatherineq8@altervista.org,email,2019-01-28,churned
946,corinne garrelts,484055798,+7835085746,cgarreltsq9@hc360.com,whatsapp,2021-03-21,churned
947,saul bartul,712611974,+8581281447,sbartulqa@earthlink.net,email,2022-10-08,active_client
948,milissent papierz,425852763,+9494143970,mpapierzqb@pcworld.com,phone,2023-08-12,churned
949,liv bickle,232173909,+1726808329,lbickleqc@taobao.com,whatsapp,2021-11-24,churned
950,augusta triggs,124899671,+7894775546,atriggsqd@joomla.org,phone,2026-08-05,former_client
951,nananne eggerton,168883139,+4615671834,neggertonqe@technorati.com,whatsapp,2020-05-29,potential_lead
952,nichole coppeard,105112373,+7746469987,ncoppeardqf@si.edu,whatsapp,2019-08-08,potential_lead
953,farand behling,589053493,+5059571538,fbehlingqg@irs.gov,email,2022-12-17,potential_lead
954,amalie baldam,350721522,+5122566987,abaldamqh@addthis.com,whatsapp,2019-03-04,active_client
955,kele tatnell,863805736,+8604729697,ktatnellqi@tripadvisor.com,whatsapp,2020-02-16,churned
956,barbie maeer,375774416,+2703795192,bmaeerqj@statcounter.com,phone,2021-04-19,trial_customer
957,carrie matteucci,136869977,+6637246688,cmatteucciqk@go.com,whatsapp,2025-12-08,churned
958,devora spellicy,116711746,+6366343439,dspellicyql@ucla.edu,phone,2020-09-03,former_client
959,gwenora gratrex,241831921,+6171531295,ggratrexqm@forbes.com,whatsapp,2025-04-03,potential_lead
960,winnie boleyn,139815841,+5199032965,wboleynqn@boston.com,email,2018-10-15,active_client
961,cammi stiger,113986336,+9936230285,cstigerqo@hexun.com,email,2020-07-28,potential_lead
962,kariotta frudd,564859094,+9896610406,kfruddqp@webmd.com,email,2022-02-10,trial_customer
963,lombard spurnier,676316339,+9641575776,lspurnierqq@1688.com,whatsapp,2021-11-19,former_client
964,ruby tunnicliff,530117300,+2358253936,rtunnicliffqr@fema.gov,phone,2024-05-29,churned
965,ambros crank,587741522,+1738801521,acrankqs@altervista.org,whatsapp,2022-12-12,churned
966,delaney childes,786745048,+1973990162,dchildesqt@cnet.com,whatsapp,2024-09-21,active_client
967,kara-lynn corradi,675603131,+9132217172,kcorradiqu@vinaora.com,email,2018-09-04,former_client
968,rutledge tidman,417468668,+2571999014,rtidmanqv@mit.edu,phone,2018-10-31,potential_lead
969,allard larrad,400442790,+9381974032,alarradqw@miitbeian.gov.cn,whatsapp,2019-03-08,active_client
970,brodie kernar,209392371,+6654005426,bkernarqx@dot.gov,phone,2024-03-30,former_client
971,inge moorman,551385013,+7215111038,imoormanqy@blogtalkradio.com,whatsapp,2023-12-24,trial_customer
972,davidde moultrie,890599100,+2246462879,dmoultrieqz@epa.gov,phone,2019-02-26,loyal_customer
973,benedetto apdell,741125818,+3354159701,bapdellr0@canalblog.com,whatsapp,2022-12-16,trial_customer
974,dacia thorogood,472376564,+4103927666,dthorogoodr1@eepurl.com,email,2023-05-07,potential_lead
975,marline screeton,357048670,+6046762360,mscreetonr2@vk.com,email,2021-02-01,active_client
976,phillida cromleholme,314453113,+3639562743,pcromleholmer3@sciencedaily.com,whatsapp,2022-12-31,loyal_customer
977,walton littleover,738709740,+5973112585,wlittleoverr4@meetup.com,phone,2024-10-04,potential_lead
978,sean bengochea,343827643,+4061931792,sbengochear5@desdev.cn,email,2026-09-12,trial_customer
979,lezlie hinge,473569667,+2612657955,lhinger6@europa.eu,whatsapp,2025-12-18,churned
980,marie vogeller,691473408,+9393608542,mvogellerr7@reddit.com,phone,2026-03-27,churned
981,ali wellman,295296083,+6662326828,awellmanr8@amazon.de,whatsapp,2023-08-14,former_client
982,barbra boyd,809089863,+4001885387,bboydr9@squidoo.com,whatsapp,2024-04-04,active_client
983,gary yoseloff,184110228,+3592049638,gyoseloffra@soup.io,email,2018-03-04,former_client
984,gracia refford,786785397,+5879422249,greffordrb@sbwire.com,whatsapp,2024-12-30,active_client
985,lindsay turmell,253364486,+7942121834,lturmellrc@vkontakte.ru,email,2026-06-10,trial_customer
986,annette roscam,693611439,+2893543271,aroscamrd@census.gov,phone,2023-04-15,loyal_customer
987,delphinia vasilkov,608876648,+1665332962,dvasilkovre@nationalgeographic.com,whatsapp,2020-03-12,loyal_customer
988,devi leitch,809931187,+2267768228,dleitchrf@feedburner.com,email,2019-03-11,churned
989,aurelea mather,234353995,+6735222332,amatherrg@techcrunch.com,whatsapp,2021-07-16,churned
990,falkner mityakov,464180615,+3598597135,fmityakovrh@rambler.ru,whatsapp,2018-10-04,potential_lead
991,moira branwhite,612350746,+1963753790,mbranwhiteri@google.ca,whatsapp,2019-07-12,trial_customer
992,winn hegges,498777210,+4158129276,wheggesrj@github.io,email,2021-04-08,churned
993,kippie stiebler,826142292,+1836723738,kstieblerrk@rediff.com,email,2020-03-17,active_client
994,derk paull,652597797,+3002618807,dpaullrl@utexas.edu,email,2018-11-30,potential_lead
995,benetta spykins,643452836,+1646272846,bspykinsrm@guardian.co.uk,phone,2025-04-16,loyal_customer
996,oates o' flaherty,810828272,+8287850352,oorn@sfgate.com,phone,2020-01-15,loyal_customer
997,fiorenze pilmore,537776159,+2972853105,fpilmorero@psu.edu,email,2018-03-04,churned
998,maribel paoletti,587934729,+2554767957,mpaolettirp@scribd.com,whatsapp,2020-10-21,potential_lead
999,kittie vankov,456486376,+6335661068,kvankovrq@freewebs.com,whatsapp,2018-07-02,churned
1000,vidovik lemmers,267139273,+1504928376,vlemmersrr@is.gd,email,2019-09-04,churned
